hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p22_hook_left_main_001,0.3210762921923072,0.4749124235504885,0.26541387695795543,0.2618150268576696,0.23612078619003696,0.250592873264767,0.07304730616848533,0.07041906662056902,0.047671182348640186,0.4597373010475323,0.8458221122316533,0.7299966688764169
p22_hook_left_main_002,0.2844693476149517,0.4530458177016241,0.2677198702950662,0.24055492189615002,0.21808622081724854,0.2074002609734328,0.07059889438345324,0.06697023212465547,0.04765996915097989,0.3958488855554973,0.8078917504497716,0.6842788909814892
p22_hook_left_main_003,0.1257511197730571,0.27641350126204733,0.10003327108717164,0.10739949469331718,0.09478605833701029,0.10059737762860751,0.07277864486893137,0.06853352373265897,0.04761908298348998,0.47544842876580606,0.01920081509152677,0.15607509919381057
p22_hook_left_main_004,0.26786883723309973,0.4653425920448129,0.2504239811967083,0.22188419065038834,0.18415929534443673,0.28298560516050386,0.06481388627565089,0.0631446375352626,0.04763479811242256,0.3854525825027309,0.8322821421359066,0.6982332742459538
p22_hook_left_main_005,0.27249102783626267,0.45793124540742014,0.2753362142345921,0.22350906772900264,0.17994754368146038,0.2897369383372772,0.06486050405073626,0.06060737780365287,0.04763672504350196,0.41908597919086343,0.8284924103336626,0.7056704809908227
p22_hook_left_main_006,0.28121992827589726,0.4678153822663025,0.27113530039342665,0.23791880893375472,0.1930754600911761,0.3060793610550133,0.06651817062258195,0.06694586745817982,0.047662339102192884,0.43854071294077623,0.8498159964821677,0.7264334114197502
p22_hook_left_main_007,0.27076344636261623,0.4647582173592794,0.2472382555861076,0.25772368256257916,0.20879273358344846,0.24701710925460799,0.07050926001874581,0.06729472758555602,0.0476460137038125,0.42589415823920235,0.8043625426562512,0.6908220273311365
p22_hook_left_main_008,0.2839466019024298,0.4644677520741218,0.2599338693455085,0.2164015136090634,0.18584117886151783,0.30031079541987105,0.06533866641279093,0.061440633081866605,0.04763855194258403,0.40108571008796456,0.8476133105622452,0.713655030419961
p22_hook_left_main_009,0.2718451393169507,0.44166749356744417,0.24450083989443758,0.21199443894638667,0.18563684663321947,0.29712393603299925,0.06547651192392553,0.06384838788734581,0.04763458978638024,0.36117318218110434,0.8453647079974096,0.700107250252518
p22_hook_left_main_010,0.2804120947216725,0.4680371358891057,0.2554796975910118,0.19480834321428508,0.18870906681170585,0.30756615521331276,0.06587215485078805,0.06165564970706849,0.047643185603465574,0.3794753669120716,0.8533818760832015,0.7112099233318625
p22_hook_left_main_011,0.2751226771657588,0.46228831683815386,0.27136664198707405,0.19067860733416214,0.19075588246021363,0.29135988271410324,0.06537556998390576,0.062123661256394354,0.047642695784143395,0.3852087168011113,0.8372080773925319,0.7016082692151057
p22_hook_left_main_012,0.28152697022514944,0.47140492802859535,0.2546693617619714,0.18522905666123418,0.19086132400498462,0.31331948610600235,0.06502378720217014,0.06358824374797119,0.0476348407688211,0.3859048714873544,0.8437092760887552,0.7063679547083349
p22_hook_left_main_013,0.2945374492937954,0.47136797116688445,0.25987607516288436,0.19550976763274436,0.19503866041208184,0.29829821460619677,0.06564778705198718,0.06443721560064858,0.04765821934219109,0.3852075464778268,0.8550292016208464,0.7140827050779405
p22_hook_left_main_014,0.2847683829114612,0.46437455196169675,0.2666806712512801,0.20026479782961046,0.1931448870074845,0.31733766020218457,0.06618759455896074,0.0625111588884852,0.047674902643830445,0.4059580086624962,0.8570777153491081,0.7217418033431245
p22_hook_left_main_015,0.2890249504480223,0.45705873087861687,0.26625357780943526,0.27290640462862825,0.22952301963322497,0.26211500487962974,0.07218731129738003,0.06794843256753232,0.04765992088171761,0.4615614065058532,0.8382210660968246,0.7252231682195331
p22_hook_left_main_016,0.29303134504429484,0.4692862521880253,0.2833091052624699,0.2708666723101213,0.1871953171983017,0.32761377966445054,0.06563727003824063,0.06107990353331334,0.04767096309982559,0.49289731970331124,0.8683670717969947,0.7557261461688896
p22_hook_left_main_017,0.31781536577680336,0.48451512880305464,0.26832891226141253,0.2937138093936832,0.24108309546599666,0.2901511609914881,0.07282640064997947,0.07413705023804908,0.04767731516129871,0.4925014580099679,0.8915618296183437,0.7718437181358309
p22_hook_left_main_018,0.2913918249788762,0.4656538711799752,0.24064906478192097,0.27010959432791093,0.18338783502122585,0.3262875637632886,0.06551509797598391,0.06325473480181246,0.047679124961394384,0.4577439417029982,0.8527607165376513,0.7342556840872554
p22_hook_left_main_019,0.29207319018481004,0.4475086135665857,0.23619565109666224,0.24359780165143646,0.21818586599367248,0.3083102988369403,0.07097523894947741,0.06724842241287947,0.0476428141082706,0.4329947919736631,0.8418689911547536,0.7192067314004265
p22_hook_left_main_020,0.3045894674437111,0.471917864873431,0.2431469942013264,0.2753697623155599,0.24314607289675855,0.22613256135826765,0.07500397787606582,0.07019190986301276,0.047677113238664075,0.43413668792359505,0.8348913700159867,0.7146649653882691
p22_hook_left_main_021,0.2701688995383441,0.47383161482311,0.2509538321649697,0.22698817457282344,0.18946619439556864,0.3077328608753869,0.06778970839122087,0.0637902346232855,0.04764378083061142,0.42051131311633005,0.8337091005157627,0.7097497642959328
p22_hook_left_main_022,0.30950698112948005,0.4485714014219096,0.23480064639867804,0.2490264842654608,0.2217659826630114,0.22778461216052515,0.07108375638239678,0.06685784339673374,0.047644293705682884,0.3908193496881455,0.8242766767727775,0.6942394786473879
p22_hook_left_main_023,0.28632048893852724,0.46620415646326113,0.2566856106004488,0.28650532913121146,0.1955793810468352,0.30307185180928364,0.06677319354853244,0.06487297633654691,0.04767692916196237,0.45837029240542837,0.8667060135130349,0.7442052971807529
p22_hook_left_main_024,0.2886817635320519,0.47823275936055304,0.261968162638305,0.28579010383763215,0.19041800504508627,0.2942943989021637,0.06537715733782187,0.06146361188921702,0.04763673699636322,0.469433878263786,0.8594771060582216,0.7424641377198908
p22_hook_left_main_025,0.2972244181266113,0.4584792258194089,0.24558559108980144,0.236213095799563,0.21075429157848163,0.2104558760019871,0.07029342536170957,0.06675501110620836,0.047651369684905666,0.39369762232522676,0.7903683646552613,0.6713671419562509
p22_hook_left_main_026,0.33026959979863213,0.44817464501197807,0.2561808263915543,0.24410354172859144,0.22620816671811395,0.2371146863983907,0.07137938619822101,0.06817118916917997,0.047653561111693,0.4252146229254847,0.8253896474531902,0.7053371400948785
p22_hook_left_main_027,0.2956263040998831,0.43997254535552,0.2717677901080638,0.2496758606571615,0.22222554418509005,0.22884065048801466,0.07117930398408145,0.06747011163811914,0.047654481410205375,0.4124476907501894,0.8264193335520149,0.7022278407114673
p22_hook_left_main_028,0.25140608953549026,0.44050658473209603,0.2556558082468686,0.2864225543028214,0.1457819750952693,0.19552432779695428,0.0705373089001089,0.06532996017415182,0.04763425464648342,0.40102897757304123,0.736784738423337,0.6360580101682483
p22_hook_left_main_029,0.2917857844623299,0.4951046578478979,0.2813063635422866,0.2972853003710936,0.2433995393981228,0.2506463426284194,0.07273347681158919,0.06988681363435016,0.04768470364354954,0.49403738581363477,0.8671698810496605,0.7552301324788528
