hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p05_hook_right_main_001,0.2070775499847457,0.44786238229615344,0.25180433819101733,0.25360657958122024,0.2540329130399255,0.18966165834585946,0.05282910134744582,0.049266085174377326,0.047624910817945273,0.6073652255424479,0.6026937558146727,0.6040951967330052
p05_hook_right_main_002,0.17551411533297098,0.419564517509771,0.2527642805259861,0.24125611847731054,0.23425229310858567,0.18931855066662107,0.05261244057909991,0.049370125397241185,0.047623468286269496,0.6113341322272196,0.5360592999943515,0.5586417496642119
p05_hook_right_main_003,0.19649891405079828,0.43432763461647494,0.24229349089281219,0.23414811001825564,0.25962880195059895,0.25902763165738507,0.0526042181571611,0.04966394194040648,0.04763539859122719,0.6021578455688724,0.6382208714796272,0.6274019637064008
p05_hook_right_main_004,0.23428046605309039,0.46769067215378807,0.2608635615869336,0.21159438266392422,0.26109193877161047,0.282379504737617,0.054823298728193436,0.05157652559276687,0.04763635915174409,0.569317453376381,0.7300369946694977,0.6818211322815626
p05_hook_right_main_005,0.1781343701517036,0.41197503872326563,0.217108279247066,0.2200860092491264,0.24486268744919334,0.24084838844678194,0.05250181926583912,0.048640586622220316,0.047622437878833794,0.6168424265165184,0.5317802791754411,0.5572989233777643
p05_hook_right_main_006,0.24929559421189076,0.4494863484527179,0.2500229940658395,0.20462090187942503,0.2543459031806474,0.2709053743354362,0.05494230702440625,0.05088901489634858,0.0476224264783547,0.553323421547492,0.7106854797838451,0.6634768623129391
p05_hook_right_main_007,0.17813561766632252,0.41940686447191233,0.24928254453975707,0.2248244096117798,0.2374297288113913,0.25529216247554465,0.052652646100141406,0.050115969039323846,0.04762524787004198,0.5967744660121225,0.5978147802245137,0.5975026859607964
p05_hook_right_main_008,0.22886056289755138,0.45526672814643965,0.20636265049712216,0.2022356588901054,0.1686766625168348,0.11082429884585812,0.07500881133095044,0.049338608394144,0.047621017858110314,0.3093223137242609,0.6381079123843686,0.5394722327863363
p05_hook_right_main_009,0.20388014351081374,0.4100042196105814,0.26534838362355273,0.23804914369299404,0.24648703537298994,0.1937115732241596,0.05364580281936287,0.04894534577634145,0.047620617164882764,0.6261947327324893,0.5542305468267186,0.5758198025984498
p05_hook_right_main_010,0.2575109389674177,0.45063698712740524,0.23549941915567843,0.19912445815270394,0.2538219544402919,0.18360392603939107,0.05448883306538554,0.04993370086471445,0.04762028805354882,0.5546178629816347,0.6115058972821272,0.5944394869919795
p05_hook_right_main_011,0.20092003490047738,0.433564209207162,0.253855177257109,0.2307584064767501,0.2640422058727575,0.17974519936290995,0.05287923557477534,0.050975763887650724,0.04762321080200394,0.5894583745379269,0.5864336899090298,0.587341095297699
p05_hook_right_main_012,0.21922549350496565,0.46950897246548806,0.22474032152747067,0.22095158027070863,0.1295878570025126,0.17273697822471829,0.051271169689524373,0.04775714434923374,0.0476218683694761,0.38423017680840726,0.6487818738246525,0.5694163647197789
p05_hook_right_main_013,0.209084341669803,0.428572438367366,0.2727254972549471,0.26056566499894007,0.26021210587042126,0.18212293921632958,0.0526908693492488,0.050511175469433456,0.04762466921112305,0.6094554586222241,0.6160790172677251,0.6140919496740748
p05_hook_right_main_014,0.22750033305240347,0.4566381796808215,0.2890826835992051,0.2892857849563675,0.27341321839288585,0.1974523223786254,0.05238004376943909,0.05110381216679619,0.04764083909844087,0.6054525897664061,0.7194916926556897,0.6852799617889046
p05_hook_right_main_015,0.22619983051120754,0.44526923288450304,0.24180604928079835,0.18202574541206734,0.24588900676052772,0.1794851476796066,0.05537373936405009,0.05010061514278711,0.04761930740352386,0.5331501346849515,0.58606500389611,0.5701905431327625
p05_hook_right_main_016,0.18824341496965685,0.39254807410035697,0.24064809693573927,0.2095759143521601,0.2476808854264994,0.16982497306184788,0.052396766347260794,0.04905159772091415,0.04762043630979189,0.6202441862736949,0.47025463837016457,0.5152515027412237
p05_hook_right_main_017,0.27986509765249934,0.448094809701683,0.25736150165427224,0.21959694972700755,0.26563721016559966,0.18401354996484873,0.054912912732143014,0.050309758300887936,0.04762517025729609,0.5231410726581848,0.7042500647355006,0.6499173671123057
p05_hook_right_main_018,0.2338933667711677,0.4684725459348093,0.2852420943361798,0.277234497727998,0.26843641887204645,0.19409605964457038,0.05204156747433539,0.050513140796335454,0.04763868437069277,0.6315363608159302,0.6773442297108948,0.6636018690424055
p05_hook_right_main_019,0.19396279337848177,0.4164772430448803,0.27297610940663375,0.23529633572246844,0.23841403352432472,0.1876569077079067,0.05527094361303949,0.04856750318216283,0.04762086195071286,0.621010303079405,0.5464188988655839,0.5687963201297302
p05_hook_right_main_020,0.21840629614130988,0.4306703608910052,0.2960279668533924,0.23799648910657073,0.24704310763729262,0.19465170233011486,0.05591914983061984,0.04958086348771196,0.047623622810733304,0.6603863264679845,0.5671323382624994,0.5951085347241449
